,report_id,store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
609,46,1381580742167828406,,,5,9,55,43
610,46,1381832992700230547,60,0,17,0,119,0
611,46,1381916777466597933,60,0,23,0,161,0
612,46,1382383291885840428,,,0,1,0,7
613,46,1383351499106565655,60,0,23,0,161,0
614,46,1383578439551710799,,,1,0,7,0
615,46,1383941930819471104,,,0,12,81,14
616,46,1385629260235488340,,,11,0,77,0
617,46,1385981449694583295,60,0,23,0,161,0
618,46,1386039772911087922,,,1,0,14,5
619,46,138609105862509057,,,7,0,81,0
620,46,1386297169641293210,60,0,16,0,113,0
621,46,1386920948956286556,60,0,23,0,86,0
622,46,1387333872877084632,,,1,0,62,0
623,46,1387499127856730283,,,,,,
624,46,1388004554920457937,,,1,0,62,0
625,46,1389947929028395698,0,60,0,23,7,46
626,46,1391396401919742563,60,0,15,0,94,11
627,46,1391517314505509391,,,0,11,0,72
628,46,1391578054319204544,60,0,23,0,161,0
629,46,1392032135093633717,60,0,22,1,140,21
630,46,1392121899403745938,,,10,0,70,0
631,46,1392123944441082163,60,0,23,0,161,0
632,46,1392590535896298689,60,0,23,0,151,10
633,46,1393311362166547290,60,0,23,0,161,0
634,46,1394442644196079980,60,0,23,0,161,0
635,46,1396268453199363487,,,5,0,25,0
636,46,1396479586201697405,,,3,0,41,0
637,46,1396650693591399695,60,0,23,0,161,0
638,46,1396754434895898448,,,10,0,70,0
639,46,1397463532938403151,,,0,8,0,85
640,46,1397742373237236624,60,0,14,0,98,0
641,46,1399525709367577531,,,1,0,62,0
642,46,139971215420649907,,,8,0,51,0
643,46,1400775676226407194,,,1,0,4,4
644,46,140081486377960539,60,0,23,0,161,0
645,46,1401401456340655297,60,0,16,0,112,0
646,46,1402111194016878576,,,8,2,22,47
647,46,1402262237130382561,,,0,12,0,84
648,46,1402296965915945392,,,0,10,0,70
649,46,1402815702703175099,,,5,12,48,71
650,46,1402891136913453677,0,60,0,23,0,161
651,46,1403958510367829660,60,0,11,0,87,0
652,46,140426302414450911,,,4,7,36,39
653,46,1404363152012971654,60,0,23,0,161,0
654,46,1405480117379488456,,,0,12,0,79
655,46,1405608539363568600,0,60,0,23,0,161
656,46,140579288388772065,60,0,7,0,49,0
657,46,1406055937856189625,,,11,0,89,0
658,46,1406152021548527918,,,8,3,62,15
659,46,1407008972156834653,,,13,0,91,0
660,46,1410627038559605288,,,0,12,12,72
661,46,1411173791163330171,,,9,6,58,33
662,46,1412252485702609562,0,60,0,23,0,161
663,46,141281596244420894,60,0,23,0,161,0
664,46,1413044274870687929,60,0,23,0,161,0
665,46,1413045917079934823,,,10,0,70,0
666,46,141479961267451253,,,0,2,0,63
667,46,1414819399437123245,,,6,0,26,67
668,46,1415221643220356452,0,60,0,23,0,161
669,46,1416233103411197335,60,0,17,0,119,0
670,46,141753187992730294,60,0,23,0,161,0
671,46,1417699934190929327,,,0,10,0,88
672,46,1419314642800020538,,,1,0,7,0
673,46,1419325156847830913,,,6,6,52,32
674,46,1419394056972066475,60,0,23,0,161,0
675,46,1420025217075436010,,,0,14,0,90
676,46,1420436086967022582,60,0,23,0,139,0
677,46,1421802966801470384,60,0,23,0,161,0
678,46,1422261089017263462,,,10,0,93,0
679,46,1422431014167366751,60,0,23,0,161,0
680,46,1422556929701768169,60,0,23,0,154,7
681,46,142429685949740815,60,0,14,0,98,0
682,46,1424913054868561500,,,,,,
683,46,1425375976455079246,,,7,0,49,0
684,46,1425427506285145013,60,0,23,0,154,0
685,46,1425862378696395585,,,0,9,5,58
686,46,1426116609777110332,60,0,14,0,90,0
687,46,1426217606935323315,60,0,23,0,161,0
688,46,1426925701648885844,,,0,0,56,0
689,46,1427332776357855986,,,1,0,65,0
690,46,1427565505000897768,,,0,11,0,72
691,46,1427926801760199006,,,0,12,0,74
692,46,1428244307117359584,,,12,0,84,0
693,46,1428413118182590770,,,11,0,84,0
694,46,1428875504402514357,60,0,17,0,119,0
695,46,1428894501554222856,60,0,23,0,161,0
696,46,1429740945908022456,60,0,23,0,71,0
697,46,1429876481304401879,0,60,0,23,38,123
698,46,1431075826863516219,,,10,0,79,0
699,46,1431520417395514482,60,0,23,0,161,0
700,46,1432854633961317840,60,0,23,0,161,0
701,46,1434705480553657753,60,0,23,0,161,0
702,46,1435183931254996223,60,0,23,0,161,0
703,46,1437456186050088403,,,0,12,0,84
704,46,1437796131400289062,,,12,0,123,0
705,46,1437843112927580914,60,0,23,0,161,0
706,46,1438440129937723749,,,1,0,50,0
707,46,1438492893801952247,,,10,0,96,0
708,46,1438798249206033706,,,12,0,86,0
709,46,1439794276449928571,,,3,0,38,3
710,46,1441326180674599358,,,9,0,63,0
711,46,1441510323176884753,,,5,0,35,0
712,46,1442963160772984486,,,5,0,25,0
713,46,1445666023697248750,60,0,23,0,161,0
714,46,144582376162315302,60,0,23,0,122,0
715,46,1446436959753689503,60,0,14,0,98,0
716,46,1447288517508682932,60,0,23,0,161,0
717,46,144733081795525009,,,12,0,84,0
718,46,1448515024084262945,,,11,0,77,0
719,46,1450203922509823592,,,8,0,71,0
720,46,1450463648853122222,,,12,0,91,0
721,46,1450967714247593940,60,0,23,0,161,0
722,46,1451852806427843383,,,6,0,62,0
723,46,1452761646317413294,60,0,23,0,161,0
724,46,1453276924054038396,,,10,0,76,0
725,46,1453363397560887447,,,0,1,28,9
726,46,1453938764782419262,60,0,23,0,96,0
727,46,145417959116960440,,,0,6,7,41
728,46,1456669887496666672,0,60,0,23,0,161
729,46,1457721081990653172,,,12,0,78,0
730,46,1457875571895472465,60,0,10,0,83,0
731,46,145837327256477189,,,3,0,86,0
732,46,1458444916277718536,60,0,23,0,158,3
733,46,145932111898266027,60,0,23,0,161,0
734,46,1459993979535925474,,,9,0,77,0
735,46,1461162929197242617,,,12,0,89,0
736,46,14612117531645091,60,0,23,0,161,0
737,46,1462336545935434980,,,0,7,0,44
738,46,1462383639902863464,0,60,0,23,0,161
739,46,1462438975672474700,60,0,16,0,112,0
740,46,1464050994304681283,60,0,15,0,105,0
741,46,1464297459934128667,60,0,23,0,161,0
742,46,1465244002967858929,,,1,1,2,4
743,46,1465888218572925172,0,60,0,23,0,69
744,46,1466452499928807115,,,0,1,0,72
745,46,146650035412498370,,,11,0,71,0
746,46,1466694428342709082,40,20,23,0,127,15
747,46,1466768150213866792,30,30,0,23,41,98
748,46,146743917580309815,,,0,9,0,82
749,46,1467577946469671868,,,13,0,91,0
750,46,1468766257942723822,,,2,0,11,3
751,46,1469098743370612299,60,0,23,0,161,0
752,46,146933989365680790,60,0,23,0,161,0
753,46,147034955688321174,,,0,9,11,52
754,46,1471734840230642496,60,0,12,4,99,18
755,46,1472400125885919118,,,0,2,0,4
756,46,1472475033685179186,0,60,9,14,132,29
757,46,1472499049596971870,60,0,23,0,161,0
758,46,1472785687226632119,0,60,0,23,0,161
759,46,1472857372483249703,,,9,0,63,0
760,46,1472982702437506956,,,4,9,46,51
761,46,1473856949918895069,60,0,16,0,112,0
762,46,1473951555364840163,30,30,17,0,103,16
763,46,1474571651420035343,60,0,23,0,161,0
764,46,1475464202878617827,,,13,0,85,0
765,46,1475569863135999232,60,0,23,0,161,0
766,46,1476406671101886529,,,13,0,91,0
767,46,1476954892081861537,60,0,8,0,65,0
768,46,1478422418076150036,,,0,9,0,62
769,46,1478769950991792292,,,11,0,68,21
770,46,1479192551603889353,,,0,10,0,67
771,46,147939721419553834,,,0,12,0,84
772,46,1479710288891933797,60,0,17,6,152,9
773,46,148019985962430842,,,0,10,0,69
774,46,1480940912351411639,,,4,5,45,18
775,46,148103440192678691,0,60,17,6,82,79
776,46,1481424082964158585,,,11,0,77,0
777,46,1481604012716816208,0,60,0,23,18,143
778,46,1481966498820158979,,,,,0,0
779,46,14830874186554081,60,0,17,0,119,0
780,46,1483489199535873591,,,11,0,77,0
781,46,1485188300216859385,60,0,5,0,30,0
782,46,1485662334688321286,,,1,0,7,0
783,46,1486005665679654217,,,,,,
784,46,1486114202447742034,0,60,0,23,0,161
785,46,1486139664179042163,,,7,0,81,0
786,46,148737879070767015,,,13,0,85,0
787,46,1487491909769491937,60,0,23,0,146,15
788,46,1487592364035882156,60,0,22,1,155,6
789,46,148795032015503980,,,,,0,8
790,46,1489474002499766754,60,0,23,0,161,0
791,46,1489778281977068670,60,0,23,0,161,0
792,46,1490581134855292474,30,30,10,1,51,21
793,46,1490582735887843514,40,20,17,0,107,12
794,46,1491501199778406229,30,30,21,2,60,101
795,46,1491699232228347317,,,3,8,41,46
796,46,149184572186781476,60,0,23,0,161,0
797,46,1492199578433950281,,,0,1,27,45
798,46,1492798700578869881,,,11,0,72,0
799,46,1493014381792262137,,,0,7,6,43
800,46,1493281583746408386,60,0,23,0,152,9
801,46,1494721423399185336,,,8,2,57,13
802,46,1494793586659992455,0,60,0,23,0,161
803,46,1495114574273177607,,,1,0,7,0
804,46,1495179965606986494,0,60,0,23,0,161
805,46,1495249549362372550,60,0,23,0,161,0
806,46,1495640109053720220,,,3,0,58,0
807,46,14964749219696430,,,4,0,28,0
808,46,1496476721813153333,,,0,2,0,14
809,46,14970930663539276,,,17,0,119,0
810,46,1497303415161254676,,,9,0,77,0
811,46,1497748925258615256,60,0,22,1,151,10
812,46,1497967043842762091,,,13,0,91,0
813,46,1498841602648728779,60,0,23,0,158,3
814,46,1499848007077225326,,,0,12,40,49
815,46,1499986363897846660,60,0,23,0,145,0
816,46,1500809534270460964,,,5,0,35,0
817,46,1501417444674966120,60,0,16,7,83,78
818,46,1501752248305324318,,,0,2,0,32
819,46,150190987832295679,,,11,0,89,0
820,46,1502681464980594029,,,1,0,7,0
821,46,1502917382081121318,,,2,0,64,0
822,46,1505046286008156215,,,0,12,9,66
823,46,1506472699348385023,60,0,23,0,161,0
824,46,150719494401923102,,,3,9,37,47
825,46,1507991654062574347,,,0,11,0,72
826,46,1508040010409004082,60,0,12,0,94,0
827,46,1510385304919427114,,,12,0,65,14
828,46,1510703644379337776,,,1,11,12,72
829,46,1512115633539059868,,,4,0,28,0
830,46,1512296651411112759,,,6,0,60,0
831,46,1512963809481624562,,,4,0,28,0
832,46,1513265814073623851,60,0,23,0,161,0
833,46,1513367364863620349,,,12,0,78,0
834,46,1513816670033534227,,,14,0,95,3
835,46,1513889428689248415,60,0,15,0,110,0
836,46,151503822592870597,,,13,0,91,0
837,46,1515989402848510686,,,0,10,10,60
838,46,1516518425405181356,60,0,23,0,161,0
839,46,1516718473500425432,60,0,23,0,161,0
840,46,1517232373106574528,,,0,12,66,18
841,46,1517420666791910485,,,8,3,72,5
842,46,151841899671632191,0,60,0,23,0,161
843,46,1518917644889094383,60,0,14,0,110,0
844,46,1520166727615563164,30,30,0,14,75,28
845,46,1521664155227930356,60,0,23,0,161,0
846,46,1521693657990438534,60,0,10,0,70,0
847,46,1521880540775133422,,,2,0,14,0
848,46,1521929207110687734,,,13,0,91,0
849,46,1522142369151082525,,,0,10,0,70
850,46,1523495559941338850,,,3,0,21,0
851,46,1524635875610723944,60,0,23,0,161,0
852,46,1525027307755002108,,,5,0,73,0
853,46,152588649579355725,0,60,0,23,0,161
854,46,1526616343835862243,,,4,5,41,22
855,46,1527018718829954442,60,0,16,0,112,0
856,46,1527325327941600342,,,10,0,83,0
857,46,152768986927483535,,,1,0,62,0
858,46,1529738499133900143,60,0,16,0,112,0
859,46,152977603852070841,60,0,7,3,16,47
860,46,1530189762783095168,,,4,0,53,0
861,46,1530501341630120738,,,0,12,0,78
862,46,1530526743742223275,60,0,23,0,161,0
863,46,1531089387374539657,,,8,0,70,0
864,46,1531784074280434796,60,0,23,0,91,0
865,46,1532068425071013111,,,0,2,0,14
866,46,1532587917599166912,60,0,13,0,96,0
867,46,1533019872267168046,0,60,0,23,0,161
868,46,1533790063007555018,,,4,0,52,0
869,46,1534985018139953529,60,0,11,5,91,26
870,46,1536282942522530181,,,0,12,0,75
871,46,1539178694823748928,,,8,0,26,60
872,46,1539561789446484556,,,0,9,13,50
873,46,1541402562232893989,,,10,0,82,0
874,46,1541695097704177827,0,60,0,23,0,161
875,46,1541778084164059840,,,9,0,77,0
876,46,1541962396435346942,,,13,0,91,0
877,46,1542181757624465797,60,0,23,0,161,0
878,46,1543497001019734099,,,2,0,14,0
879,46,1543598430741975771,,,,,2,5
880,46,1544358724428482157,,,8,0,56,0
881,46,1545115525542478807,,,3,8,48,29
882,46,1545299233112105761,,,0,12,0,79
883,46,1545419770545519833,,,9,0,63,0
884,46,1545575863009480076,0,60,0,23,0,161
885,46,1545869218771707853,,,11,0,77,0
886,46,1549983478030697608,,,0,12,0,84
887,46,1550203968025891397,60,0,23,0,81,0
888,46,1551292714985524276,60,0,15,0,105,0
889,46,155188683674693066,60,0,10,0,85,0
890,46,1552244757529063191,60,0,17,6,140,21
891,46,1552284891600207684,,,11,0,77,0
892,46,1552357708124022142,,,4,0,28,0
893,46,1552406637820853004,60,0,23,0,161,0
894,46,155313638600073426,60,0,23,0,132,29
895,46,1553648756624102112,,,1,0,14,5
896,46,1554055733179692714,60,0,23,0,160,1
897,46,1555263980315924230,60,0,23,0,161,0
898,46,1555344018558050844,,,1,0,7,0
899,46,15554192475044929,0,60,0,23,0,161
900,46,1555856006641755745,,,9,0,63,0
901,46,1557002015567169903,0,60,0,23,24,137
902,46,1557482717345335103,60,0,13,0,91,0
903,46,1557691556894768738,60,0,23,0,161,0
904,46,1558584726932930394,60,0,18,5,129,32
905,46,1558591136304219131,60,0,23,0,161,0
906,46,1558653455117671338,60,0,10,0,68,0
907,46,15594282037189158,,,2,0,16,0
908,46,1559656635070569811,60,0,23,0,151,10
909,46,1559723180979043212,60,0,23,0,161,0
910,46,1560740120474422753,,,10,0,70,0
911,46,1561347939055935395,0,60,5,11,52,60
912,46,1563037503390946266,,,11,0,72,0
913,46,1564463685496669766,,,3,0,11,0
914,46,1566265768284466134,60,0,23,0,161,0
915,46,1566377392801933480,,,11,0,29,48
916,46,156728906253552292,,,5,0,53,0
917,46,1567644158030942526,60,0,23,0,82,79
918,46,1568048303936889128,,,5,0,35,0
919,46,1568938491008399136,,,4,0,35,0
920,46,1570635880469678418,60,0,23,0,161,0
921,46,1571173265321679331,60,0,23,0,161,0
922,46,1571507038815188009,60,0,23,0,138,1
923,46,1572447591742353638,,,4,0,28,0
924,46,1572460127402938896,60,0,6,0,42,0
925,46,1574290247187556555,,,9,0,62,0
926,46,1574854748401283307,0,60,0,23,0,161
927,46,1574929266193449858,0,60,0,23,0,161
928,46,1575526727824115676,60,0,23,0,161,0
929,46,1576123392838814414,,,0,10,13,57
930,46,1576204102011999500,,,0,5,0,35
931,46,157673618457918136,60,0,11,0,77,0
932,46,1577777810975685938,,,9,0,81,0
933,46,1577848034039826598,,,10,0,70,0
934,46,1578533365624733457,,,0,10,17,66
935,46,1579791269050644171,60,0,13,0,91,0
936,46,1580101797067746428,0,60,0,23,0,161
937,46,1580780850006931716,,,0,13,0,91
938,46,1581096941499437752,0,60,0,13,0,91
939,46,1581303026425371614,,,0,10,0,64
940,46,1582460796701317722,60,0,15,0,97,0
941,46,1583142703043015562,60,0,23,0,161,0
942,46,1583435132948728965,0,60,0,23,0,161
943,46,1583449628815887308,,,0,12,0,84
944,46,1583553450451991338,,,1,0,5,2
945,46,1583687068941584806,,,12,0,84,0
946,46,158406589678859173,,,0,12,0,84
947,46,1584092872175767593,0,60,0,23,0,161
948,46,1584159031570566355,60,0,15,0,115,0
949,46,1584227832228748191,60,0,23,0,161,0
950,46,1585657235768639585,,,8,0,56,0
951,46,158671928024418647,,,11,0,77,0
952,46,1587130441035656187,,,0,8,0,86
953,46,1587305769577322109,,,12,0,68,11
954,46,1587477617198682096,,,10,0,70,0
955,46,1589360123644940874,60,0,23,0,161,0
956,46,1589868723132088414,0,60,0,17,0,119
957,46,1589998446802227389,30,30,3,5,28,28
958,46,1590182733727938220,60,0,14,0,98,0
959,46,1590473262587739758,60,0,23,0,106,0
960,46,1591022524509006107,60,0,23,0,141,20
961,46,1591100392970671551,,,3,0,21,0
962,46,1591128934052358888,60,0,11,0,82,0
963,46,1593614897037421984,60,0,12,0,100,0
964,46,1594332877322415241,,,0,1,7,12
965,46,1594710567716890121,60,0,23,0,161,0
966,46,1595650836959846528,,,0,10,0,83
967,46,1595824600016401323,,,0,3,2,24
968,46,1595924481482000817,60,0,21,2,140,21
969,46,1597056860089064037,,,2,0,68,0
970,46,1597199622713594458,60,0,23,0,71,0
971,46,1597582547706288646,0,60,0,23,19,142
972,46,1598049014201307232,60,0,23,0,161,0
973,46,1600782661161589441,60,0,10,0,63,0
974,46,1600945327166552615,,,0,9,0,63
975,46,1601010503606105116,0,60,0,23,0,161
976,46,1603774261069625841,60,0,23,0,161,0
977,46,1605121463831848984,,,12,1,88,4
978,46,1607751306924154965,,,0,3,4,17
979,46,1610740661808471268,,,0,10,0,64
980,46,1611330780821059464,60,0,23,0,160,1
981,46,1611710727645450442,60,0,14,0,98,0
982,46,1612473899934700418,,,10,0,70,0
983,46,161284159705101174,,,5,7,56,28
984,46,161303667492656727,0,60,0,23,0,161
985,46,1613282803503313704,60,0,23,0,161,0
986,46,1613468943991615874,,,0,12,0,80
987,46,1614590885697209735,60,0,15,0,105,0
988,46,1615058775059450593,,,11,0,75,0
989,46,1616432786621991928,,,1,0,62,0
990,46,1617212284455386506,60,0,23,0,161,0
991,46,1617305143308664488,,,12,0,73,0
992,46,1617831976401113615,,,1,0,7,0
993,46,1618493041232243234,,,10,0,55,10
994,46,1618938254029683144,60,0,17,0,119,0
995,46,1620079687201760374,,,0,3,0,21
996,46,1620108543803779305,,,11,0,57,0
997,46,1620236543764914864,,,0,3,0,18
998,46,1620964811819187207,,,14,0,100,8
999,46,1624083741059109051,,,0,10,0,81
1000,46,162706314408379319,,,10,0,70,0
1001,46,1627278740887254065,,,0,13,22,69
1002,46,1627693942699070127,60,0,23,0,161,0
1003,46,1628861067874549986,,,2,0,9,0
1004,46,1630572092685790853,,,12,0,79,0
1005,46,1630813798603374895,,,9,0,63,0
1006,46,1631016403623179868,,,4,0,35,0
1007,46,1631824520394688647,,,12,0,81,0
1008,46,1631960194633533938,60,0,14,0,98,0
1009,46,1632058232001786225,,,10,0,65,0
1010,46,1632345563568680930,,,3,0,21,0
1011,46,1633535241906522240,,,11,0,77,0
1012,46,1635143866632203146,,,16,0,112,0
1013,46,1635446939766206435,60,0,23,0,161,0
1014,46,163605270147516691,0,60,0,23,20,141
1015,46,1636370403159137829,60,0,16,0,112,0
1016,46,1636804433820033877,60,0,23,0,161,0
1017,46,163683871869387623,60,0,23,0,154,0
1018,46,1637639144974023699,,,10,0,70,0
1019,46,1639892478985907487,,,0,9,0,59
1020,46,1640238918465345928,60,0,23,0,161,0
1021,46,1641423686195049498,0,60,0,15,12,92
1022,46,1641569296021103785,,,2,0,56,0
1023,46,1642580366459568561,,,11,0,71,0
1024,46,1642643435571161905,60,0,8,0,60,0
1025,46,1643422616662503353,0,60,0,23,0,161
1026,46,1644437974845280499,,,10,0,70,0
1027,46,1644457799808596600,,,7,0,61,0
1028,46,1644764308760140500,60,0,23,0,161,0
1029,46,1644901640452276527,,,0,10,0,83
1030,46,164613129127588175,,,1,0,7,0
1031,46,1646137612973649751,,,1,0,3,4
1032,46,1646426415143970619,60,0,23,0,161,0
1033,46,1646941246782097605,,,2,0,53,17
1034,46,1647624536216804204,0,60,0,23,0,161
1035,46,1647765874248310595,60,0,11,0,87,0
1036,46,1648124927077800949,,,0,3,20,46
1037,46,1648448872498933098,,,4,10,46,51
1038,46,1648743168626210259,60,0,17,0,119,0
1039,46,1649129618314530272,60,0,16,7,150,11
1040,46,1650648283299302802,0,60,16,7,55,26
1041,46,1651515007952592523,60,0,23,0,161,0
1042,46,1651564060735036147,24,36,17,0,106,13
1043,46,1651760508329835141,,,0,12,0,84
1044,46,1651926743556396112,60,0,14,1,103,2
1045,46,1652496053659792779,60,0,23,0,161,0
1046,46,1653054229829248256,60,0,23,0,161,0
1047,46,1653546505509885456,,,9,0,63,0
1048,46,1654806615114467199,,,10,0,70,0
1049,46,1655010333922344323,60,0,23,0,161,0
1050,46,1655182834958329198,60,0,23,0,161,0
1051,46,1655712262444534169,60,0,21,2,150,11
1052,46,1655838063357762151,,,0,6,0,69
1053,46,1655902214427324375,60,0,23,0,161,0
1054,46,1656497078638161524,60,0,23,0,161,0
1055,46,1656672502891266572,60,0,23,0,158,3
1056,46,1656745986206603821,,,0,13,0,101
1057,46,1656851856536115514,,,9,0,88,0
1058,46,1657068354749574999,0,60,0,23,27,112
1059,46,1657914466179881241,,,6,0,40,2
1060,46,165802462521250297,,,1,0,47,4
1061,46,1659067365537848621,,,2,0,14,0
1062,46,1659280184426945690,,,12,0,73,0
1063,46,1659994256008933582,60,0,7,0,74,2
1064,46,1660456745526991929,60,0,16,0,112,0
1065,46,16606301345740600,60,0,23,0,161,0
1066,46,1660715515226597739,60,0,23,0,161,0
1067,46,1661210843346029451,0,60,0,23,0,161
1068,46,1663579674353979562,0,60,0,23,0,76
1069,46,1663598864633213553,60,0,15,0,105,0
1070,46,1663926617562089502,,,11,0,77,0
1071,46,1664265874450832999,0,60,3,5,26,39
1072,46,1664719848815022837,,,12,0,84,0
1073,46,1666841521765803410,60,0,23,0,161,0
1074,46,1668942040076020285,0,60,0,23,0,161
1075,46,1669959526423358084,60,0,23,0,161,0
1076,46,1670544066363019946,,,10,0,83,0
1077,46,1670995487583926081,,,9,0,63,0
1078,46,1671195220811095917,60,0,22,1,155,6
1079,46,1671814529461672113,,,0,10,0,83
1080,46,1673369251688803542,60,0,23,0,160,1
1081,46,1674800709988001990,60,0,23,0,154,0
1082,46,1674826993266401572,,,9,0,107,0
1083,46,1675281042882322699,,,3,0,18,0
1084,46,1676786170387327394,60,0,23,0,139,0
1085,46,1677569408483618837,60,0,23,0,152,9
1086,46,1677573561139549330,60,0,23,0,161,0
1087,46,1678415024862242015,,,11,0,77,0
1088,46,1679125777935837910,60,0,14,0,103,0
1089,46,168026561171127270,,,0,2,0,14
1090,46,1680546904296175103,0,60,0,23,0,161
1091,46,1680926741370289539,,,13,0,91,0
1092,46,1682410174079322921,60,0,13,0,91,0
1093,46,1682487052930747014,,,6,0,76,0
1094,46,1682862379112195489,,,5,0,45,5
1095,46,168365839720755693,,,5,0,30,0
1096,46,168576246522596286,60,0,23,0,161,0
1097,46,1685764700981128841,60,0,23,0,161,0
1098,46,1686208663804756495,,,6,5,44,30
1099,46,1686530356403499403,60,0,23,0,161,0
1100,46,1686704937258540928,60,0,6,0,42,0
1101,46,1686750431373045769,60,0,23,0,161,0
1102,46,1687720776009592808,,,1,0,58,4
1103,46,1688085091692411988,60,0,23,0,161,0
1104,46,1688320930326941910,60,0,14,0,98,0
1105,46,1689097610247834156,60,0,16,0,109,3
1106,46,168921235812740107,60,0,23,0,151,10
1107,46,1689499139337485669,,,14,0,78,0
1108,46,1690419568866613612,,,1,0,7,0
1109,46,1690678937462319897,,,0,4,0,28
1110,46,1691782715939421734,0,60,0,23,0,161
1111,46,169228895931457980,30,30,0,23,52,109
1112,46,1693056377707002434,,,6,0,68,8
1113,46,1693259439287784552,30,30,13,10,138,23
1114,46,1693446895821591507,60,0,23,0,161,0
1115,46,1693775767424127266,,,,,0,62
1116,46,1694074305867984076,60,0,8,0,71,0
1117,46,1694467836438760546,60,0,10,0,85,0
1118,46,1694678942098631663,60,0,11,0,77,0
1119,46,1694705290629676476,0,60,0,23,0,161
1120,46,1697070851512312712,,,7,0,49,0
1121,46,1698460524902365613,60,0,23,0,161,0
1122,46,1698798899926699562,,,1,0,62,0
1123,46,1699118650131377389,,,5,6,47,30
1124,46,1699237904069988468,,,1,0,50,0
1125,46,1700016429582019253,0,60,0,23,19,142
1126,46,1701823759993101003,0,60,0,23,0,161
1127,46,1702001206730646744,0,60,0,17,0,118
1128,46,1702724883102787898,60,0,23,0,142,0
1129,46,1703292291596575392,,,0,9,0,63
1130,46,1703729322797535291,60,0,23,0,161,0
1131,46,1704502456927455373,30,30,2,21,48,113
1132,46,1704853503493700109,60,0,23,0,161,0
1133,46,1707600546456035178,60,0,15,0,108,0
1134,46,1707756001128342547,0,60,0,16,17,95
1135,46,1708689034742614019,45,15,7,16,125,36
1136,46,1708701256158805282,0,60,0,23,0,161
1137,46,1709029171659478499,0,60,0,23,21,118
1138,46,1710043029483888785,60,0,13,0,85,0
1139,46,1710069523770191433,,,0,13,41,48
1140,46,1710361405993519136,60,0,22,1,157,4
1141,46,1710602996554480636,60,0,14,0,62,0
1142,46,1710758125525955410,,,12,0,77,7
1143,46,1710840337510308352,0,60,0,23,0,161
1144,46,1712278235275382444,60,0,23,0,161,0
1145,46,1712478022989201531,,,3,0,21,0
1146,46,1713533781993249385,60,0,23,0,161,0
1147,46,1714506143998660873,,,0,11,0,77
1148,46,1714874130169154334,60,0,23,0,160,1
1149,46,1714909675947238649,0,60,1,22,22,139
1150,46,1716522785505076465,60,0,16,0,112,0
1151,46,1716791983244462540,,,12,0,84,0
1152,46,1717354747111733204,40,20,0,23,65,96
1153,46,1717823838579260660,,,1,0,7,0
1154,46,171819201025808799,,,5,0,25,0
1155,46,171913390339822107,60,0,23,0,161,0
1156,46,1720035412025723141,,,10,0,70,0
1157,46,1720984703563021174,,,9,0,63,0
1158,46,172112775132029564,,,3,0,53,0
1159,46,1722354320438356655,60,0,23,0,161,0
1160,46,1722623926883381323,60,0,23,0,161,0
1161,46,1722626149238512782,,,3,0,46,0
1162,46,1723275522870193313,,,2,0,14,0
1163,46,1723500354739318654,0,60,0,23,0,161
1164,46,1724111455359977043,,,14,0,98,0
1165,46,1724273581181379877,60,0,11,0,87,0
1166,46,1725521386313240512,0,60,0,23,31,108
1167,46,1725712037148606324,60,0,13,0,87,0
1168,46,1730475228731305216,60,0,23,0,161,0
1169,46,1730838565275302147,,,0,12,0,84
1170,46,173113714660183551,,,1,0,62,0
1171,46,1732264475484165105,,,13,0,91,0
1172,46,1732505174608149932,60,0,23,0,161,0
1173,46,1732632491522195965,60,0,23,0,158,3
1174,46,1732761552065259098,60,0,23,0,161,0
1175,46,1734316550100606872,,,5,0,34,0
1176,46,1734786176041223780,,,13,0,86,0
1177,46,1736823622651363324,60,0,8,0,57,0
1178,46,1738533906287253195,60,0,23,0,86,0
1179,46,1738627606395265896,,,11,0,72,0
1180,46,1738942186324521371,60,0,23,0,161,0
1181,46,1738972887432466183,0,60,0,23,0,161
1182,46,1739084742688657518,,,0,12,0,84
1183,46,1740222068509982431,,,0,11,0,77
1184,46,174082200375603286,60,0,23,0,153,8
1185,46,1740881331494532997,60,0,23,0,161,0
1186,46,1741127706197624914,,,1,0,7,0
1187,46,1741793936337223676,60,0,23,0,160,1
1188,46,1742204918778428699,0,60,0,23,0,161
1189,46,1742694860165574081,,,2,0,49,10
1190,46,1743402440564922921,,,5,0,35,0
1191,46,1743467640974161310,,,1,0,7,0
1192,46,1743799994211835904,,,1,0,7,0
1193,46,1744210133755904393,60,0,23,0,161,0
1194,46,1744483568407217219,60,0,23,0,161,0
1195,46,1745015137805981449,,,10,0,70,0
1196,46,1745390536943397691,,,11,0,77,0
1197,46,174542786303357357,0,60,0,23,0,161
1198,46,1745578335553912538,,,0,11,28,50
1199,46,1746195180984252195,,,11,0,77,0
1200,46,1746485573788873994,60,0,23,0,161,0
1201,46,1747417131578572248,60,0,23,0,161,0
1202,46,1748484963257356304,,,12,0,77,0
1203,46,1749387130864268227,,,10,0,83,0
1204,46,1749934803604450894,,,11,0,89,0
1205,46,1750212513678456677,,,10,0,68,0
1206,46,1753132533946611543,0,60,5,1,28,14
1207,46,1754041701237596432,60,0,23,0,139,0
1208,46,1755174405666566356,60,0,23,0,158,3
